identifier	srp	srr	srz	replicate	protocol	organism	sample type	cell type	clone_individual	strain	genotype	construct	baseline_control_expt	treatment type	treatment	times	timecourse	library prep	spike in	notes	experimentally not usable	curator 1	curator 2	published	bibtex	author	year	last author	doi	single_paired	rcomp	other data	atac seq	rna seq	chip seq	three d	other seq
Kloetgen2020three	SRP150649	SRR7349489	SRZ7349489	rep2a	GRO-seq	H. sapiens	cell line	CUTLL1					experimental	treatment	gamma-secretase inhibitor(1 microM)	-74,-2,hr	1	ligation	None	gamma-secretase inhibitor is Compound E, Alexis Biochemicals	0	Zach	Sam	1	@article{kloetgen2020three, title={Three-dimensional chromatin landscapes in T cell acute lymphoblastic leukemia}, author={Kloetgen, Andreas and Thandapani, Palaniraja and Ntziachristos, Panagiotis and Ghebrechristos, Yohana and Nomikou, Sofia and Lazaris, Charalampos and Chen, Xufeng and Hu, Hai and Bakogianni, Sofia and Wang, Jingjing and others}, journal={Nature Genetics}, volume={52}, number={4}, pages={388--400}, year={2020}, publisher={Nature Publishing Group} }	Kloetgen	2020	Tsirigos	10.1038/s41588-020-0602-9	single	1	1	0	1	1	1	1
Kloetgen2020three	SRP150649	SRR7349490	SRZ7349489	rep2b	GRO-seq	H. sapiens	cell line	CUTLL1					experimental	treatment	gamma-secretase inhibitor(1 microM)	-74,-2,hr	1	ligation	None	gamma-secretase inhibitor is Compound E, Alexis Biochemicals	0	Zach	Sam	1	@article{kloetgen2020three, title={Three-dimensional chromatin landscapes in T cell acute lymphoblastic leukemia}, author={Kloetgen, Andreas and Thandapani, Palaniraja and Ntziachristos, Panagiotis and Ghebrechristos, Yohana and Nomikou, Sofia and Lazaris, Charalampos and Chen, Xufeng and Hu, Hai and Bakogianni, Sofia and Wang, Jingjing and others}, journal={Nature Genetics}, volume={52}, number={4}, pages={388--400}, year={2020}, publisher={Nature Publishing Group} }	Kloetgen	2020	Tsirigos	10.1038/s41588-020-0602-9	single	1	1	0	1	1	1	1
Kloetgen2020three	SRP150649	SRR7349491	SRZ7349491	rep1a	GRO-seq	H. sapiens	cell line	CUTLL1					experimental	treatment	gamma-secretase inhibitor(1 microM)	-75,-3,hr	1	ligation	None	gamma-secretase inhibitor is Compound E, Alexis Biochemicals	0	Zach	Sam	1	@article{kloetgen2020three, title={Three-dimensional chromatin landscapes in T cell acute lymphoblastic leukemia}, author={Kloetgen, Andreas and Thandapani, Palaniraja and Ntziachristos, Panagiotis and Ghebrechristos, Yohana and Nomikou, Sofia and Lazaris, Charalampos and Chen, Xufeng and Hu, Hai and Bakogianni, Sofia and Wang, Jingjing and others}, journal={Nature Genetics}, volume={52}, number={4}, pages={388--400}, year={2020}, publisher={Nature Publishing Group} }	Kloetgen	2020	Tsirigos	10.1038/s41588-020-0602-9	single	1	1	0	1	1	1	1
Kloetgen2020three	SRP150649	SRR7349492	SRZ7349491	rep1b	GRO-seq	H. sapiens	cell line	CUTLL1					experimental	treatment	gamma-secretase inhibitor(1 microM)	-75,-3,hr	1	ligation	None	gamma-secretase inhibitor is Compound E, Alexis Biochemicals	0	Zach	Sam	1	@article{kloetgen2020three, title={Three-dimensional chromatin landscapes in T cell acute lymphoblastic leukemia}, author={Kloetgen, Andreas and Thandapani, Palaniraja and Ntziachristos, Panagiotis and Ghebrechristos, Yohana and Nomikou, Sofia and Lazaris, Charalampos and Chen, Xufeng and Hu, Hai and Bakogianni, Sofia and Wang, Jingjing and others}, journal={Nature Genetics}, volume={52}, number={4}, pages={388--400}, year={2020}, publisher={Nature Publishing Group} }	Kloetgen	2020	Tsirigos	10.1038/s41588-020-0602-9	single	1	1	0	1	1	1	1
Kloetgen2020three	SRP150649	SRR7349493	SRZ7349493	rep2a	GRO-seq	H. sapiens	cell line	CUTLL1					experimental	treatment	gamma-secretase inhibitor(1 microM)	-75,-3,hr	1	ligation	None	gamma-secretase inhibitor is Compound E, Alexis Biochemicals	0	Zach	Sam	1	@article{kloetgen2020three, title={Three-dimensional chromatin landscapes in T cell acute lymphoblastic leukemia}, author={Kloetgen, Andreas and Thandapani, Palaniraja and Ntziachristos, Panagiotis and Ghebrechristos, Yohana and Nomikou, Sofia and Lazaris, Charalampos and Chen, Xufeng and Hu, Hai and Bakogianni, Sofia and Wang, Jingjing and others}, journal={Nature Genetics}, volume={52}, number={4}, pages={388--400}, year={2020}, publisher={Nature Publishing Group} }	Kloetgen	2020	Tsirigos	10.1038/s41588-020-0602-9	single	1	1	0	1	1	1	1
Kloetgen2020three	SRP150649	SRR7349494	SRZ7349493	rep2b	GRO-seq	H. sapiens	cell line	CUTLL1					experimental	treatment	gamma-secretase inhibitor(1 microM)	-75,-3,hr	1	ligation	None	gamma-secretase inhibitor is Compound E, Alexis Biochemicals	0	Zach	Sam	1	@article{kloetgen2020three, title={Three-dimensional chromatin landscapes in T cell acute lymphoblastic leukemia}, author={Kloetgen, Andreas and Thandapani, Palaniraja and Ntziachristos, Panagiotis and Ghebrechristos, Yohana and Nomikou, Sofia and Lazaris, Charalampos and Chen, Xufeng and Hu, Hai and Bakogianni, Sofia and Wang, Jingjing and others}, journal={Nature Genetics}, volume={52}, number={4}, pages={388--400}, year={2020}, publisher={Nature Publishing Group} }	Kloetgen	2020	Tsirigos	10.1038/s41588-020-0602-9	single	1	1	0	1	1	1	1
Kloetgen2020three	SRP150649	SRR7349495	SRZ7349495	rep1a	GRO-seq	H. sapiens	cell line	CUTLL1					experimental	treatment	gamma-secretase inhibitor(1 microM)	-76,-4,hr	1	ligation	None	gamma-secretase inhibitor is Compound E, Alexis Biochemicals	0	Zach	Sam	1	@article{kloetgen2020three, title={Three-dimensional chromatin landscapes in T cell acute lymphoblastic leukemia}, author={Kloetgen, Andreas and Thandapani, Palaniraja and Ntziachristos, Panagiotis and Ghebrechristos, Yohana and Nomikou, Sofia and Lazaris, Charalampos and Chen, Xufeng and Hu, Hai and Bakogianni, Sofia and Wang, Jingjing and others}, journal={Nature Genetics}, volume={52}, number={4}, pages={388--400}, year={2020}, publisher={Nature Publishing Group} }	Kloetgen	2020	Tsirigos	10.1038/s41588-020-0602-9	single	1	1	0	1	1	1	1
Kloetgen2020three	SRP150649	SRR7349496	SRZ7349495	rep1b	GRO-seq	H. sapiens	cell line	CUTLL1					experimental	treatment	gamma-secretase inhibitor(1 microM)	-76,-4,hr	1	ligation	None	gamma-secretase inhibitor is Compound E, Alexis Biochemicals	0	Zach	Sam	1	@article{kloetgen2020three, title={Three-dimensional chromatin landscapes in T cell acute lymphoblastic leukemia}, author={Kloetgen, Andreas and Thandapani, Palaniraja and Ntziachristos, Panagiotis and Ghebrechristos, Yohana and Nomikou, Sofia and Lazaris, Charalampos and Chen, Xufeng and Hu, Hai and Bakogianni, Sofia and Wang, Jingjing and others}, journal={Nature Genetics}, volume={52}, number={4}, pages={388--400}, year={2020}, publisher={Nature Publishing Group} }	Kloetgen	2020	Tsirigos	10.1038/s41588-020-0602-9	single	1	1	0	1	1	1	1
Kloetgen2020three	SRP150649	SRR7349497	SRZ7349497	rep2a	GRO-seq	H. sapiens	cell line	CUTLL1					experimental	treatment	gamma-secretase inhibitor(1 microM)	-76,-4,hr	1	ligation	None	gamma-secretase inhibitor is Compound E, Alexis Biochemicals	0	Zach	Sam	1	@article{kloetgen2020three, title={Three-dimensional chromatin landscapes in T cell acute lymphoblastic leukemia}, author={Kloetgen, Andreas and Thandapani, Palaniraja and Ntziachristos, Panagiotis and Ghebrechristos, Yohana and Nomikou, Sofia and Lazaris, Charalampos and Chen, Xufeng and Hu, Hai and Bakogianni, Sofia and Wang, Jingjing and others}, journal={Nature Genetics}, volume={52}, number={4}, pages={388--400}, year={2020}, publisher={Nature Publishing Group} }	Kloetgen	2020	Tsirigos	10.1038/s41588-020-0602-9	single	1	1	0	1	1	1	1
Kloetgen2020three	SRP150649	SRR7349498	SRZ7349497	rep2b	GRO-seq	H. sapiens	cell line	CUTLL1					experimental	treatment	gamma-secretase inhibitor(1 microM)	-76,-4,hr	1	ligation	None	gamma-secretase inhibitor is Compound E, Alexis Biochemicals	0	Zach	Sam	1	@article{kloetgen2020three, title={Three-dimensional chromatin landscapes in T cell acute lymphoblastic leukemia}, author={Kloetgen, Andreas and Thandapani, Palaniraja and Ntziachristos, Panagiotis and Ghebrechristos, Yohana and Nomikou, Sofia and Lazaris, Charalampos and Chen, Xufeng and Hu, Hai and Bakogianni, Sofia and Wang, Jingjing and others}, journal={Nature Genetics}, volume={52}, number={4}, pages={388--400}, year={2020}, publisher={Nature Publishing Group} }	Kloetgen	2020	Tsirigos	10.1038/s41588-020-0602-9	single	1	1	0	1	1	1	1
Kloetgen2020three	SRP150649	SRR7349499	SRZ7349499	rep1a	GRO-seq	H. sapiens	cell line	CUTLL1					experimental	treatment	gamma-secretase inhibitor(1 microM)	-77,-5,hr	1	ligation	None	gamma-secretase inhibitor is Compound E, Alexis Biochemicals	0	Zach	Sam	1	@article{kloetgen2020three, title={Three-dimensional chromatin landscapes in T cell acute lymphoblastic leukemia}, author={Kloetgen, Andreas and Thandapani, Palaniraja and Ntziachristos, Panagiotis and Ghebrechristos, Yohana and Nomikou, Sofia and Lazaris, Charalampos and Chen, Xufeng and Hu, Hai and Bakogianni, Sofia and Wang, Jingjing and others}, journal={Nature Genetics}, volume={52}, number={4}, pages={388--400}, year={2020}, publisher={Nature Publishing Group} }	Kloetgen	2020	Tsirigos	10.1038/s41588-020-0602-9	single	1	1	0	1	1	1	1
Kloetgen2020three	SRP150649	SRR7349500	SRZ7349499	rep1b	GRO-seq	H. sapiens	cell line	CUTLL1					experimental	treatment	gamma-secretase inhibitor(1 microM)	-77,-5,hr	1	ligation	None	gamma-secretase inhibitor is Compound E, Alexis Biochemicals	0	Zach	Sam	1	@article{kloetgen2020three, title={Three-dimensional chromatin landscapes in T cell acute lymphoblastic leukemia}, author={Kloetgen, Andreas and Thandapani, Palaniraja and Ntziachristos, Panagiotis and Ghebrechristos, Yohana and Nomikou, Sofia and Lazaris, Charalampos and Chen, Xufeng and Hu, Hai and Bakogianni, Sofia and Wang, Jingjing and others}, journal={Nature Genetics}, volume={52}, number={4}, pages={388--400}, year={2020}, publisher={Nature Publishing Group} }	Kloetgen	2020	Tsirigos	10.1038/s41588-020-0602-9	single	1	1	0	1	1	1	1
Kloetgen2020three	SRP150649	SRR7349501	SRZ7349501	rep2a	GRO-seq	H. sapiens	cell line	CUTLL1					experimental	treatment	gamma-secretase inhibitor(1 microM)	-77,-5,hr	1	ligation	None	gamma-secretase inhibitor is Compound E, Alexis Biochemicals	0	Zach	Sam	1	@article{kloetgen2020three, title={Three-dimensional chromatin landscapes in T cell acute lymphoblastic leukemia}, author={Kloetgen, Andreas and Thandapani, Palaniraja and Ntziachristos, Panagiotis and Ghebrechristos, Yohana and Nomikou, Sofia and Lazaris, Charalampos and Chen, Xufeng and Hu, Hai and Bakogianni, Sofia and Wang, Jingjing and others}, journal={Nature Genetics}, volume={52}, number={4}, pages={388--400}, year={2020}, publisher={Nature Publishing Group} }	Kloetgen	2020	Tsirigos	10.1038/s41588-020-0602-9	single	1	1	0	1	1	1	1
Kloetgen2020three	SRP150649	SRR7349502	SRZ7349501	rep2b	GRO-seq	H. sapiens	cell line	CUTLL1					experimental	treatment	gamma-secretase inhibitor(1 microM)	-77,-5,hr	1	ligation	None	gamma-secretase inhibitor is Compound E, Alexis Biochemicals	0	Zach	Sam	1	@article{kloetgen2020three, title={Three-dimensional chromatin landscapes in T cell acute lymphoblastic leukemia}, author={Kloetgen, Andreas and Thandapani, Palaniraja and Ntziachristos, Panagiotis and Ghebrechristos, Yohana and Nomikou, Sofia and Lazaris, Charalampos and Chen, Xufeng and Hu, Hai and Bakogianni, Sofia and Wang, Jingjing and others}, journal={Nature Genetics}, volume={52}, number={4}, pages={388--400}, year={2020}, publisher={Nature Publishing Group} }	Kloetgen	2020	Tsirigos	10.1038/s41588-020-0602-9	single	1	1	0	1	1	1	1
Kloetgen2020three	SRP150649	SRR7349503	SRZ7349503	rep1a	GRO-seq	H. sapiens	cell line	CUTLL1					experimental	treatment	gamma-secretase inhibitor(1 microM)	-78,-6,hr	1	ligation	None	gamma-secretase inhibitor is Compound E, Alexis Biochemicals	0	Zach	Sam	1	@article{kloetgen2020three, title={Three-dimensional chromatin landscapes in T cell acute lymphoblastic leukemia}, author={Kloetgen, Andreas and Thandapani, Palaniraja and Ntziachristos, Panagiotis and Ghebrechristos, Yohana and Nomikou, Sofia and Lazaris, Charalampos and Chen, Xufeng and Hu, Hai and Bakogianni, Sofia and Wang, Jingjing and others}, journal={Nature Genetics}, volume={52}, number={4}, pages={388--400}, year={2020}, publisher={Nature Publishing Group} }	Kloetgen	2020	Tsirigos	10.1038/s41588-020-0602-9	single	1	1	0	1	1	1	1
Kloetgen2020three	SRP150649	SRR7349504	SRZ7349503	rep1b	GRO-seq	H. sapiens	cell line	CUTLL1					experimental	treatment	gamma-secretase inhibitor(1 microM)	-78,-6,hr	1	ligation	None	gamma-secretase inhibitor is Compound E, Alexis Biochemicals	0	Zach	Sam	1	@article{kloetgen2020three, title={Three-dimensional chromatin landscapes in T cell acute lymphoblastic leukemia}, author={Kloetgen, Andreas and Thandapani, Palaniraja and Ntziachristos, Panagiotis and Ghebrechristos, Yohana and Nomikou, Sofia and Lazaris, Charalampos and Chen, Xufeng and Hu, Hai and Bakogianni, Sofia and Wang, Jingjing and others}, journal={Nature Genetics}, volume={52}, number={4}, pages={388--400}, year={2020}, publisher={Nature Publishing Group} }	Kloetgen	2020	Tsirigos	10.1038/s41588-020-0602-9	single	1	1	0	1	1	1	1
Kloetgen2020three	SRP150649	SRR7349505	SRZ7349505	rep2a	GRO-seq	H. sapiens	cell line	CUTLL1					experimental	treatment	gamma-secretase inhibitor(1 microM)	-78,-6,hr	1	ligation	None	gamma-secretase inhibitor is Compound E, Alexis Biochemicals	0	Zach	Sam	1	@article{kloetgen2020three, title={Three-dimensional chromatin landscapes in T cell acute lymphoblastic leukemia}, author={Kloetgen, Andreas and Thandapani, Palaniraja and Ntziachristos, Panagiotis and Ghebrechristos, Yohana and Nomikou, Sofia and Lazaris, Charalampos and Chen, Xufeng and Hu, Hai and Bakogianni, Sofia and Wang, Jingjing and others}, journal={Nature Genetics}, volume={52}, number={4}, pages={388--400}, year={2020}, publisher={Nature Publishing Group} }	Kloetgen	2020	Tsirigos	10.1038/s41588-020-0602-9	single	1	1	0	1	1	1	1
Kloetgen2020three	SRP150649	SRR7349506	SRZ7349505	rep2b	GRO-seq	H. sapiens	cell line	CUTLL1					experimental	treatment	gamma-secretase inhibitor(1 microM)	-78,-6,hr	1	ligation	None	gamma-secretase inhibitor is Compound E, Alexis Biochemicals	0	Zach	Sam	1	@article{kloetgen2020three, title={Three-dimensional chromatin landscapes in T cell acute lymphoblastic leukemia}, author={Kloetgen, Andreas and Thandapani, Palaniraja and Ntziachristos, Panagiotis and Ghebrechristos, Yohana and Nomikou, Sofia and Lazaris, Charalampos and Chen, Xufeng and Hu, Hai and Bakogianni, Sofia and Wang, Jingjing and others}, journal={Nature Genetics}, volume={52}, number={4}, pages={388--400}, year={2020}, publisher={Nature Publishing Group} }	Kloetgen	2020	Tsirigos	10.1038/s41588-020-0602-9	single	1	1	0	1	1	1	1
Kloetgen2020three	SRP150649	SRR7349507	SRZ7349507	rep1a	GRO-seq	H. sapiens	cell line	CUTLL1					experimental	treatment	gamma-secretase inhibitor(1 microM)	-80,-8,hr	1	ligation	None	gamma-secretase inhibitor is Compound E, Alexis Biochemicals	0	Zach	Sam	1	@article{kloetgen2020three, title={Three-dimensional chromatin landscapes in T cell acute lymphoblastic leukemia}, author={Kloetgen, Andreas and Thandapani, Palaniraja and Ntziachristos, Panagiotis and Ghebrechristos, Yohana and Nomikou, Sofia and Lazaris, Charalampos and Chen, Xufeng and Hu, Hai and Bakogianni, Sofia and Wang, Jingjing and others}, journal={Nature Genetics}, volume={52}, number={4}, pages={388--400}, year={2020}, publisher={Nature Publishing Group} }	Kloetgen	2020	Tsirigos	10.1038/s41588-020-0602-9	single	1	1	0	1	1	1	1
Kloetgen2020three	SRP150649	SRR7349508	SRZ7349507	rep1b	GRO-seq	H. sapiens	cell line	CUTLL1					experimental	treatment	gamma-secretase inhibitor(1 microM)	-80,-8,hr	1	ligation	None	gamma-secretase inhibitor is Compound E, Alexis Biochemicals	0	Zach	Sam	1	@article{kloetgen2020three, title={Three-dimensional chromatin landscapes in T cell acute lymphoblastic leukemia}, author={Kloetgen, Andreas and Thandapani, Palaniraja and Ntziachristos, Panagiotis and Ghebrechristos, Yohana and Nomikou, Sofia and Lazaris, Charalampos and Chen, Xufeng and Hu, Hai and Bakogianni, Sofia and Wang, Jingjing and others}, journal={Nature Genetics}, volume={52}, number={4}, pages={388--400}, year={2020}, publisher={Nature Publishing Group} }	Kloetgen	2020	Tsirigos	10.1038/s41588-020-0602-9	single	1	1	0	1	1	1	1
Kloetgen2020three	SRP150649	SRR7349509	SRZ7349509	rep2a	GRO-seq	H. sapiens	cell line	CUTLL1					experimental	treatment	gamma-secretase inhibitor(1 microM)	-80,-8,hr	1	ligation	None	gamma-secretase inhibitor is Compound E, Alexis Biochemicals	0	Zach	Sam	1	@article{kloetgen2020three, title={Three-dimensional chromatin landscapes in T cell acute lymphoblastic leukemia}, author={Kloetgen, Andreas and Thandapani, Palaniraja and Ntziachristos, Panagiotis and Ghebrechristos, Yohana and Nomikou, Sofia and Lazaris, Charalampos and Chen, Xufeng and Hu, Hai and Bakogianni, Sofia and Wang, Jingjing and others}, journal={Nature Genetics}, volume={52}, number={4}, pages={388--400}, year={2020}, publisher={Nature Publishing Group} }	Kloetgen	2020	Tsirigos	10.1038/s41588-020-0602-9	single	1	1	0	1	1	1	1
Kloetgen2020three	SRP150649	SRR7349510	SRZ7349509	rep2b	GRO-seq	H. sapiens	cell line	CUTLL1					experimental	treatment	gamma-secretase inhibitor(1 microM)	-80,-8,hr	1	ligation	None	gamma-secretase inhibitor is Compound E, Alexis Biochemicals	0	Zach	Sam	1	@article{kloetgen2020three, title={Three-dimensional chromatin landscapes in T cell acute lymphoblastic leukemia}, author={Kloetgen, Andreas and Thandapani, Palaniraja and Ntziachristos, Panagiotis and Ghebrechristos, Yohana and Nomikou, Sofia and Lazaris, Charalampos and Chen, Xufeng and Hu, Hai and Bakogianni, Sofia and Wang, Jingjing and others}, journal={Nature Genetics}, volume={52}, number={4}, pages={388--400}, year={2020}, publisher={Nature Publishing Group} }	Kloetgen	2020	Tsirigos	10.1038/s41588-020-0602-9	single	1	1	0	1	1	1	1
Kloetgen2020three	SRP150649	SRR7349511	SRZ7349511	rep1a	GRO-seq	H. sapiens	cell line	CUTLL1					experimental	treatment	gamma-secretase inhibitor(1 microM)	-82,-10,hr	1	ligation	None	gamma-secretase inhibitor is Compound E, Alexis Biochemicals	0	Zach	Sam	1	@article{kloetgen2020three, title={Three-dimensional chromatin landscapes in T cell acute lymphoblastic leukemia}, author={Kloetgen, Andreas and Thandapani, Palaniraja and Ntziachristos, Panagiotis and Ghebrechristos, Yohana and Nomikou, Sofia and Lazaris, Charalampos and Chen, Xufeng and Hu, Hai and Bakogianni, Sofia and Wang, Jingjing and others}, journal={Nature Genetics}, volume={52}, number={4}, pages={388--400}, year={2020}, publisher={Nature Publishing Group} }	Kloetgen	2020	Tsirigos	10.1038/s41588-020-0602-9	single	1	1	0	1	1	1	1
Kloetgen2020three	SRP150649	SRR7349512	SRZ7349511	rep1b	GRO-seq	H. sapiens	cell line	CUTLL1					experimental	treatment	gamma-secretase inhibitor(1 microM)	-82,-10,hr	1	ligation	None	gamma-secretase inhibitor is Compound E, Alexis Biochemicals	0	Zach	Sam	1	@article{kloetgen2020three, title={Three-dimensional chromatin landscapes in T cell acute lymphoblastic leukemia}, author={Kloetgen, Andreas and Thandapani, Palaniraja and Ntziachristos, Panagiotis and Ghebrechristos, Yohana and Nomikou, Sofia and Lazaris, Charalampos and Chen, Xufeng and Hu, Hai and Bakogianni, Sofia and Wang, Jingjing and others}, journal={Nature Genetics}, volume={52}, number={4}, pages={388--400}, year={2020}, publisher={Nature Publishing Group} }	Kloetgen	2020	Tsirigos	10.1038/s41588-020-0602-9	single	1	1	0	1	1	1	1
Kloetgen2020three	SRP150649	SRR7349513	SRZ7349513	rep2a	GRO-seq	H. sapiens	cell line	CUTLL1					experimental	treatment	gamma-secretase inhibitor(1 microM)	-82,-10,hr	1	ligation	None	gamma-secretase inhibitor is Compound E, Alexis Biochemicals	0	Zach	Sam	1	@article{kloetgen2020three, title={Three-dimensional chromatin landscapes in T cell acute lymphoblastic leukemia}, author={Kloetgen, Andreas and Thandapani, Palaniraja and Ntziachristos, Panagiotis and Ghebrechristos, Yohana and Nomikou, Sofia and Lazaris, Charalampos and Chen, Xufeng and Hu, Hai and Bakogianni, Sofia and Wang, Jingjing and others}, journal={Nature Genetics}, volume={52}, number={4}, pages={388--400}, year={2020}, publisher={Nature Publishing Group} }	Kloetgen	2020	Tsirigos	10.1038/s41588-020-0602-9	single	1	1	0	1	1	1	1
Kloetgen2020three	SRP150649	SRR7349514	SRZ7349513	rep2b	GRO-seq	H. sapiens	cell line	CUTLL1					experimental	treatment	gamma-secretase inhibitor(1 microM)	-82,-10,hr	1	ligation	None	gamma-secretase inhibitor is Compound E, Alexis Biochemicals	0	Zach	Sam	1	@article{kloetgen2020three, title={Three-dimensional chromatin landscapes in T cell acute lymphoblastic leukemia}, author={Kloetgen, Andreas and Thandapani, Palaniraja and Ntziachristos, Panagiotis and Ghebrechristos, Yohana and Nomikou, Sofia and Lazaris, Charalampos and Chen, Xufeng and Hu, Hai and Bakogianni, Sofia and Wang, Jingjing and others}, journal={Nature Genetics}, volume={52}, number={4}, pages={388--400}, year={2020}, publisher={Nature Publishing Group} }	Kloetgen	2020	Tsirigos	10.1038/s41588-020-0602-9	single	1	1	0	1	1	1	1
Cuartero2020control	SRP130916	SRR6492219		rep1	GRO-seq	M. musculus	primary cell	bone marrow derived macrophage			Rad21 +/+; tamoxifen-inducible Cre/+		control	treatment	hydroxytamoxifen(200 nM)	-72,0,hr	1	circularization	None	hydroxytamoxifen induces nuclear translocation of ERt2-Cre to knock out floxed fragment	0	Zach	Taylor	1	@article{cuartero2018control, title={Control of inducible gene expression links cohesin to hematopoietic progenitor self-renewal and differentiation}, author={Cuartero, Sergi and Weiss, Felix D and Dharmalingam, Gopuraja and Guo, Ya and Ing-Simmons, Elizabeth and Masella, Silvia and Robles-Rebollo, Irene and Xiao, Xiaolin and Wang, Yi-Fang and Barozzi, Iros and others}, journal={Nature immunology}, volume={19}, number={9}, pages={932--941}, year={2018}, publisher={Nature Publishing Group} }	Cuartero	2020	Merkenschlager	10.1038/s41590-018-0184-1	single	0	1	1	1	1	1	0
Cuartero2020control	SRP130916	SRR6492220		rep1	GRO-seq	M. musculus	primary cell	bone marrow derived macrophage			Rad21 +/+; tamoxifen-inducible Cre/+		experimental	treatment;treatment	hydroxytamoxifen(200 nM);lipopolysaccharide(10 ng/mL)	-73,-1,hr;-1,0,hr	1	circularization	None	hydroxytamoxifen induces nuclear translocation of ERt2-Cre to knock out floxed fragment	0	Zach	Taylor	1	@article{cuartero2018control, title={Control of inducible gene expression links cohesin to hematopoietic progenitor self-renewal and differentiation}, author={Cuartero, Sergi and Weiss, Felix D and Dharmalingam, Gopuraja and Guo, Ya and Ing-Simmons, Elizabeth and Masella, Silvia and Robles-Rebollo, Irene and Xiao, Xiaolin and Wang, Yi-Fang and Barozzi, Iros and others}, journal={Nature immunology}, volume={19}, number={9}, pages={932--941}, year={2018}, publisher={Nature Publishing Group} }	Cuartero	2020	Merkenschlager	10.1038/s41590-018-0184-1	single	0	1	1	1	1	1	0
Cuartero2020control	SRP130916	SRR6492221		rep1	GRO-seq	M. musculus	primary cell	bone marrow derived macrophage			Rad21 +/+; tamoxifen-inducible Cre/+		experimental	treatment;treatment	hydroxytamoxifen(200 nM);lipopolysaccharide(10 ng/mL)	-78,-6,hr;-6,0,hr	1	circularization	None	hydroxytamoxifen induces nuclear translocation of ERt2-Cre to knock out floxed fragment	0	Zach	Taylor	1	@article{cuartero2018control, title={Control of inducible gene expression links cohesin to hematopoietic progenitor self-renewal and differentiation}, author={Cuartero, Sergi and Weiss, Felix D and Dharmalingam, Gopuraja and Guo, Ya and Ing-Simmons, Elizabeth and Masella, Silvia and Robles-Rebollo, Irene and Xiao, Xiaolin and Wang, Yi-Fang and Barozzi, Iros and others}, journal={Nature immunology}, volume={19}, number={9}, pages={932--941}, year={2018}, publisher={Nature Publishing Group} }	Cuartero	2020	Merkenschlager	10.1038/s41590-018-0184-1	single	0	1	1	1	1	1	0
Cuartero2020control	SRP130916	SRR6492222		rep2	GRO-seq	M. musculus	primary cell	bone marrow derived macrophage			Rad21 +/+; tamoxifen-inducible Cre/+		control	treatment	hydroxytamoxifen(200 nM)	-72,0,hr	1	circularization	None	hydroxytamoxifen induces nuclear translocation of ERt2-Cre to knock out floxed fragment	0	Zach	Taylor	1	@article{cuartero2018control, title={Control of inducible gene expression links cohesin to hematopoietic progenitor self-renewal and differentiation}, author={Cuartero, Sergi and Weiss, Felix D and Dharmalingam, Gopuraja and Guo, Ya and Ing-Simmons, Elizabeth and Masella, Silvia and Robles-Rebollo, Irene and Xiao, Xiaolin and Wang, Yi-Fang and Barozzi, Iros and others}, journal={Nature immunology}, volume={19}, number={9}, pages={932--941}, year={2018}, publisher={Nature Publishing Group} }	Cuartero	2020	Merkenschlager	10.1038/s41590-018-0184-1	single	0	1	1	1	1	1	0
Cuartero2020control	SRP130916	SRR6492223		rep2	GRO-seq	M. musculus	primary cell	bone marrow derived macrophage			Rad21 +/+; tamoxifen-inducible Cre/+		experimental	treatment;treatment	hydroxytamoxifen(200 nM);lipopolysaccharide(10 ng/mL)	-73,-1,hr;-1,0,hr	1	circularization	None	hydroxytamoxifen induces nuclear translocation of ERt2-Cre to knock out floxed fragment	0	Zach	Taylor	1	@article{cuartero2018control, title={Control of inducible gene expression links cohesin to hematopoietic progenitor self-renewal and differentiation}, author={Cuartero, Sergi and Weiss, Felix D and Dharmalingam, Gopuraja and Guo, Ya and Ing-Simmons, Elizabeth and Masella, Silvia and Robles-Rebollo, Irene and Xiao, Xiaolin and Wang, Yi-Fang and Barozzi, Iros and others}, journal={Nature immunology}, volume={19}, number={9}, pages={932--941}, year={2018}, publisher={Nature Publishing Group} }	Cuartero	2020	Merkenschlager	10.1038/s41590-018-0184-1	single	0	1	1	1	1	1	0
Cuartero2020control	SRP130916	SRR6492224		rep2	GRO-seq	M. musculus	primary cell	bone marrow derived macrophage			Rad21 +/+; tamoxifen-inducible Cre/+		experimental	treatment;treatment	hydroxytamoxifen(200 nM);lipopolysaccharide(10 ng/mL)	-78,-6,hr;-6,0,hr	1	circularization	None	hydroxytamoxifen induces nuclear translocation of ERt2-Cre to knock out floxed fragment	0	Zach	Taylor	1	@article{cuartero2018control, title={Control of inducible gene expression links cohesin to hematopoietic progenitor self-renewal and differentiation}, author={Cuartero, Sergi and Weiss, Felix D and Dharmalingam, Gopuraja and Guo, Ya and Ing-Simmons, Elizabeth and Masella, Silvia and Robles-Rebollo, Irene and Xiao, Xiaolin and Wang, Yi-Fang and Barozzi, Iros and others}, journal={Nature immunology}, volume={19}, number={9}, pages={932--941}, year={2018}, publisher={Nature Publishing Group} }	Cuartero	2020	Merkenschlager	10.1038/s41590-018-0184-1	single	0	1	1	1	1	1	0
